,id,text,parent
493,080510," Fruit, edible; oranges, fresh or dried",0805
494,080521," Fruit, edible; mandarins (including tangerines and satsumas), fresh or dried",0805
495,080522," Fruit, edible; clementines, fresh or dried",0805
496,080529," Fruit, edible; tangelos, wilkings and similar citrus hybrid, fresh or dried",0805
497,080540," Fruit, edible; grapefruit and pomelos, fresh or dried",0805
498,080550," Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia, Citrus latifolia), fresh or dried",0805
499,080590," Fruit, edible; citrus fruit n.e.c. in heading no. 0805, fresh or dried",0805
500,080610," Fruit, edible; grapes, fresh",0806
501,080620," Fruit, edible; grapes, dried",0806
502,080711," Fruit, edible; watermelons, fresh",0807
503,080719," Fruit, edible; melons, other than watermelons, fresh",0807
504,080720," Fruit, edible; papaws (papayas), fresh",0807
505,080810," Fruit, edible; apples, fresh",0808
506,080830," Fruit, edible; pears, fresh",0808
507,080840," Fruit, edible; quinces, fresh",0808
508,080910," Fruit, edible; apricots, fresh",0809
509,080921," Fruit, edible; sour cherries (Prunus cerasus), fresh",0809
510,080929," Fruit, edible; cherries, other than sour cherries (Prunus cerasus), fresh",0809
511,080930," Fruit, edible; peaches, including nectarines, fresh",0809
512,080940," Fruit, edible; plums and sloes, fresh",0809
513,081010," Fruit, edible; strawberries, fresh",0810
514,081020," Fruit, edible; raspberries, blackberries, mulberries, and loganberries, fresh",0810
515,081030," Fruit, edible; black, white or red currants and gooseberries, fresh",0810
516,081040," Fruit, edible; cranberries, bilberries and other fruits of the genus vaccinium, fresh",0810
517,081050," Fruit, edible; kiwifruit, fresh",0810
518,081060," Fruit, edible; durians, fresh",0810
519,081070," Fruit, edible; persimmons, fresh",0810
520,081090," Fruit, edible; fruits n.e.c. in heading no. 0801 to 0810, fresh",0810
521,081110," Fruit, edible; strawberries, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter",0811
522,081120," Fruit, edible; raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries, uncooked or cooked, whether or not containing added sugar or other sweetening matter",0811
523,081190," Fruit, edible; fruit and nuts n.e.c. in heading no. 0811, uncooked or cooked, frozen whether or not containing added sugar or other sweetening matter",0811
524,081210," Fruit, edible; cherries, provisionally preserved, but unsuitable in that state for immediate consumption",0812
525,081290," Fruit, edible; fruit and nuts n.e.c. in heading no. 0812, provisionally preserved, but unsuitable in that state for immediate consumption",0812
526,081310," Fruit, edible; apricots, dried",0813
527,081320," Fruit, edible; prunes, dried",0813
528,081330," Fruit, edible; apples, dried",0813
529,081340," Fruit, edible; fruit n.e.c. in heading no. 0812, dried",0813
530,081350," Nuts, edible; mixtures of nuts or dried fruits of chapter 08",0813
531,081400," Peel; of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water and other preservative solutions",0814
532,090111, Coffee; not roasted or decaffeinated,0901
533,090112," Coffee; decaffeinated, not roasted",0901
534,090121," Coffee; roasted, not decaffeinated",0901
535,090122," Coffee; roasted, decaffeinated",0901
536,090190," Coffee; husks and skins, coffee substitutes containing coffee in any proportion",0901
537,090210," Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg",0902
538,090220," Tea, green; (not fermented), in immediate packings of a content exceeding 3kg",0902
539,090230," Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg",0902
540,090240," Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",0902
541,090300, Mate,0903
542,090411," Spices; pepper (of the genus piper), neither crushed nor ground",0904
543,090412," Spices; pepper (of the genus piper), crushed or ground",0904
544,090421," Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground",0904
545,090422," Spices; fruits of the genus Capsicum or Pimenta, crushed or ground",0904
546,090510," Spices; vanilla, neither crushed nor ground",0905
547,090520," Spices; vanilla, crushed or ground",0905
548,090611," Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground",0906
549,090619, Spices; cinnamon and cinnamon,0906
550,090620, Spices; cinnamon and cinnamon,0906
551,090710," Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground",0907
552,090720," Spices; cloves (whole fruit, cloves and stems), crushed or ground",0907
553,090811," Spices; nutmeg, neither crushed nor ground",0908
554,090812," Spices; nutmeg, crushed or ground",0908
555,090821," Spices; mace, neither crushed nor ground",0908
556,090822," Spices; mace, crushed or ground",0908
557,090831," Spices; cardamoms, neither crushed nor ground",0908
558,090832," Spices; cardamoms, crushed or ground",0908
559,090921," Spices; coriander seeds, neither crushed nor ground",0909
560,090922," Spices; coriander seeds, crushed or ground",0909
561,090931," Spices; cumin seeds, neither crushed nor ground",0909
562,090932," Spices; cumin seeds, crushed or ground",0909
563,090961," Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground",0909
564,090962," Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground",0909
565,091011," Spices; ginger, neither crushed nor ground",0910
566,091012," Spices; ginger, crushed or ground",0910
567,091020, Spices; saffron,0910
568,091030, Spices; turmeric (curcuma),0910
569,091091, Spices; mixtures of 2 or more products of different headings,0910
570,091099, Spices; n.e.c. in heading no. 0910,0910
571,100111," Cereals; wheat and meslin, durum wheat, seed",1001
572,100119," Cereals; wheat and meslin, durum wheat, other than seed",1001
573,100191," Cereals; wheat and meslin, other than durum wheat, seed",1001
574,100199," Cereals; wheat and meslin, other than durum wheat, other than seed",1001
575,100210," Cereals; rye, seed",1002
576,100290," Cereals; rye, other than seed",1002
577,100310," Cereals; barley, seed",1003
578,100390," Cereals; barley, other than seed",1003
579,100410," Cereals; oats, seeds",1004
580,100490," Cereals; oats, other than seed",1004
581,100510," Cereals; maize (corn), seed",1005
582,100590," Cereals; maize (corn), other than seed",1005
583,100610, Cereals; rice in the husk (paddy or rough),1006
584,100620, Cereals; husked (brown) rice,1006
585,100630," Cereals; rice, semi",1006
586,100640," Cereals; rice, broken",1006
587,100710," Cereals; grain sorghum, seed",1007
588,100790," Cereals; grain sorghum, other than seed",1007
589,100810, Cereals; buckwheat,1008
590,100821," Cereals; millet, seed",1008
591,100829," Cereals; millet, other than seed",1008
592,100830, Cereals; canary seeds,1008
593,100840, Cereals; fonio (Digitaria spp.),1008
594,100850, Cereals; quinoa (Chenopodium quinoa),1008
595,100860, Cereals; triticale,1008
596,100890, Cereals; n.e.c. in chapter 10,1008
597,110100, Wheat or meslin flour,1101
598,110220, Cereal flour; of maize (corn),1102
599,110290," Cereal flours; other than wheat, meslin, and maize (corn)",1102
600,110311, Cereal groats and meal; of wheat,1103
601,110313, Cereal groats and meal; of maize (corn),1103
602,110319, Cereal groats and meal; n.e.c. in heading no. 1103,1103
603,110320, Cereal pellets,1103
604,110412," Cereal grains; rolled or flaked, of oats",1104
605,110419," Cereal grains; rolled or flaked, other than oats",1104
606,110422," Cereal grains; worked (e.g. hulled, pearled, sliced or kibbled) of oats",1104
607,110423," Cereal grains; worked (e.g. hulled, pearled, sliced or kibbled) of maize (corn)",1104
608,110429," Cereal grains; worked, other than rolled or flaked (e.g. Hulled, pearled, sliced or kibbled) of cereals, excluding oats and maize, and rice of heading no.1006",1104
609,110430," Cereal; germ of cereals, whole, rolled, flaked or ground",1104
610,110510," Flour, meal and powder; of potatoes",1105
611,110520," Flakes, granules and pellets; of potatoes",1105
612,110610," Flour, meal and powder; of the dried leguminous vegetables of heading no. 0713",1106
613,110620," Flour, meal and powder; of sago or of roots or tubers of heading no. 0714",1106
614,110630," Flour, meal and powder; of the products of chapter 8",1106
615,110710, Malt; not roasted,1107
616,110720, Malt; roasted,1107
617,110811, Starch; wheat,1108
618,110812, Starch; maize (corn) starch,1108
619,110813, Starch; potato,1108
620,110814, Starch; manioc (cassava),1108
621,110819, Starch; n.e.c. in item no. 1108.11 to 1108.14,1108
622,110820, Inulin,1108
623,110900, Wheat gluten; whether or not dried,1109
624,120110," Soya beans; seed, whether or not broken",1201
625,120190," Soya beans; other than seed, whether or not broken",1201
626,120230, Ground,1202
627,120241, Ground,1202
628,120242, Ground,1202
629,120300, Copra,1203
630,120400," Oil seeds; linseed, whether or not broken",1204
631,120510," Oil seeds; low erucic acid rape or colza seeds, whether or not broken",1205
632,120590," Oil seeds; rape or colza seeds, other than low erucic, whether or not broken",1205
633,120600," Oil seeds; sunflower seeds, whether or not broken",1206
634,120710," Oil seeds; palm nuts and kernels, whether or not broken",1207
635,120721," Oil seeds; cotton seeds, seed, whether or not broken",1207
636,120729," Oil seeds; cotton seeds, other than seed, whether or not broken",1207
637,120730," Oil seeds; castor oil seeds, whether or not broken",1207
638,120740," Oil seeds; sesamum seeds, whether or not broken",1207
639,120750," Oil seeds; mustard seeds, whether or not broken",1207
640,120760," Oil seeds; safflower (Carthamus tinctorius) seeds, whether or not broken",1207
641,120770," Oil seeds; melon seeds, whether or not broken",1207
642,120791," Oil seeds; poppy seeds, whether or not broken",1207
643,120799," Oil seeds and oleaginous fruits; n.e.c. in heading no. 1207, whether or not broken",1207
644,120810, Flours and meals; of soya beans,1208
645,120890, Flours and meals of oil seeds or oleaginous fruits; excluding soya beans and mustard seeds,1208
646,120910," Seed; sugar beet seeds, of a kind used for sowing",1209
647,120921," Seeds of forage plants; lucerne (alfalfa) seeds, of a kind used for sowing",1209
648,120922," Seeds of forage plants; clover (Trifolium spp.) seeds, of a kind used for sowing",1209
649,120923," Seeds of forage plants; fescue seeds, of a kind used for sowing",1209
650,120924," Seeds of forage plants; Kentucky blue grass (Poa pratensis L.) seeds, of a kind used for sowing",1209
651,120925," Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing",1209
652,120929," Seeds of forage plants; other than lucerne, clover, fescue, Kentucky blue grass, and rye grass seeds, of a kind used for sowing",1209
653,120930," Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing",1209
654,120991," Seeds; vegetable seeds, of a kind used for sowing",1209
655,120999," Seeds; n.e.c. in heading 1209, of a kind used for sowing",1209
656,121010, Hop cones; neither ground nor powdered nor in the form of pellets,1210
657,121020," Hop cones; ground, powdered or in the form of pellets; lupulin",1210
658,121120," Ginseng roots, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",1211
659,121130," Coca leaf; of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",1211
660,121140," Poppy straw; of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",1211
661,121150," Ephedra, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",1211
662,121160," Bark of African cherry (Prunus africana); of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",1211
663,121190," Plants and parts (including seeds and fruits) n.e.c. in heading no. 1211, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",1211
664,121221," Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",1212
665,121229," Seaweeds and other algae; not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",1212
666,121291," Sugar beet; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",1212
667,121292," Locust beans (carob); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",1212
668,121293," Sugar cane; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",1212
669,121294," Chicory roots (Chicorium intybus sativum); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",1212
670,121299," Vegetable products; fit for human consumption, n.e.c. in heading no. 1212, fresh, chilled, frozen or dried, whether or not ground",1212
671,121300," Cereal straw and husks; unprepared, whether or not chopped, ground, pressed or in the form of pellets",1213
672,121410, Lucerne (alfalfa) meal and pellets,1214
673,121490," Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",1214
674,130120, Gum Arabic,1301
675,130190," Natural gums, resins, gum",1301
676,130211, Vegetable saps and extracts; opium,1302
677,130212, Vegetable saps and extracts; of liquorice,1302
678,130213, Vegetable saps and extracts; of hops,1302
679,130214, Vegetable saps and extracts; of ephedra,1302
680,130219, Vegetable saps and extracts; n.e.c. in item no. 1302.1,1302
681,130220, Pectic substances; pectinates and pectates,1302
682,130231, Mucilages and thickeners; agar,1302
683,130232," Mucilages and thickeners; whether or not modified, derived from locust beans, locust bean seeds or guar seeds",1302
684,130239," Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",1302
685,140110, Bamboo used primarily for plaiting,1401
686,140120, Rattans used primarily for plaiting,1401
687,140190, Vegetable materials of a kind used primarily for plaiting; n.e.c. in heading no. 1401,1401
688,140420, Vegetable products; cotton linters,1404
689,140490, Vegetable products; n.e.c. in chapter 14,1404
690,150110," Pig fat; lard, other than that of heading 0209 and 1503",1501
691,150120," Pig fat; not lard, other than that of heading 0209 or 1503",1501
692,150190, Poultry fat; other than that of heading 0209 or 1503,1501
693,150210, Tallow; other than those of heading 1503,1502
694,150290," Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503",1502
695,150300," Lard stearin, lard oil, oleostearin, oleo",1503
696,150410, Oils of fish; fish,1504
697,150420," Fats and oils and their fractions; of fish, (excluding liver",1504
698,150430, Fats and oils and their fractions; of marine mammals,1504
699,150500, Wool grease and fatty substances derived therefrom (including lanolin),1505
700,150600," Animal fats and oils and their fractions; whether or not refined, but not chemically modified, n.e.c. in chapter 15",1506
701,150710, Vegetable oils; soya,1507
702,150790, Vegetable oils; soya,1507
703,150810, Vegetable oils; ground,1508
704,150890, Vegetable oils; ground,1508
705,150920," Vegetable oils; olive oil and its fractions, extra virgin olive oil, whether or not refined, but not chemically modified",1509
706,150930," Vegetable oils; olive oil and its fractions, virgin olive oil, whether or not refined, but not chemically modified",1509
707,150940," Vegetable oils; olive oil and its fractions, virgin olive oils n.e.c. in heading 1509, whether or not refined, but not chemically modified",1509
708,150990," Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified",1509
709,151010," Vegetable oils; crude olive pomace oil and their fractions, obtained solely from olives, whether or not refined, but not chemically modified",1510
710,151090," Vegetable oils; oils and their fractions n.e.c. in heading 1510, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading no. 1509",1510
711,151110," Vegetable oils; palm oil and its fractions, crude, not chemically modified",1511
712,151190," Vegetable oils; palm oil and its fractions, other than crude, whether or not refined, but not chemically modified",1511
713,151211," Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",1512
714,151219," Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",1512
715,151221, Vegetable oils; cotton,1512
716,151229, Vegetable oils; cotton,1512
717,151311," Vegetable oils; coconut (copra) oil and its fractions, crude, not chemically modified",1513
718,151319," Vegetable oils; coconut (copra) oil and its fractions, other than crude, whether or not refined, but not chemically modified",1513
719,151321," Vegetable oils; palm kernel or babassu oil and their fractions, crude, not chemically modified",1513
720,151329," Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",1513
721,151411," Vegetable oils; low erucic acid rape or colza oil and its fractions, crude",1514
722,151419," Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",1514
723,151491," Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, crude",1514
724,151499," Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",1514
725,151511," Vegetable oils; linseed oil and its fractions, crude, not chemically modified",1515
726,151519," Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",1515
727,151521," Vegetable oils; maize (corn) oil and its fractions, crude, not chemically modified",1515
728,151529," Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",1515
729,151530," Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",1515
730,151550," Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",1515
731,151560," Vegetable oils; microbial fats and oils and their fractions, whether or not refined, but not chemically modified",1515
732,151590," Fixed vegetable fats and oils and their fractions n.e.c. in heading 1515; other than linseed, maize (corn), castor, sesame, microbial oils, whether or not refined, but not chemically modified",1515
733,151610," Animal fats and oils and their fractions; partly or wholly hydrogenated, inter",1516
734,151620," Vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter",1516
735,151630," Microbial fats and oils and their fractions; partly or wholly hydrogenated, inter",1516
736,151710, Margarine; excluding liquid margarine,1517
737,151790," Edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, n.e.c. in heading 1517, other than edible fats and oils or their fractions of heading 15.16",1517
738,151800," Animal, vegetable or microbial fats, oils and their fractions; boiled, oxidised, dehydrated or otherwise chemically modified, excluding those of heading no. 1516, inedible mixtures or preparations of fats, oils or their fractions, n.e.c. in chapter 15",1518
739,152000," Glycerol, crude; glycerol waters and glycerol lyes",1520
740,152110, Vegetable waxes (other than triglycerides); whether or not refined or coloured,1521
741,152190," Waxes, other than vegetable, n.e.c. in heading no. 1521; whether or not refined or coloured",1521
742,152200, Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes,1522
743,160100," Meat preparations; sausages and similar products, of meat, meat offal, blood or insects, and food preparations based on these products",1601
744,160210," Meat preparations; homogenised preparations of meat, meat offal blood or insects",1602
745,160220, Meat preparations; of the prepared or preserved liver of any animal (excluding homogenised preparations),1602
746,160231," Meat preparations; of turkeys, prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",1602
747,160232," Meat preparations; of the poultry of heading no. 0105, (i.e. of fowls of the species Gallus domesticus)",1602
748,160239," Meat preparations; of poultry (excluding turkeys), prepared or preserved meat or meat offal (excluding livers and homogenised preparations)",1602
749,160241," Meat preparations; of swine, hams and cuts thereof, prepared or preserved (excluding homogenised preparations)",1602
750,160242," Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved (excluding homogenised preparations)",1602
751,160249," Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, n.e.c. in heading no. 1602",1602
752,160250," Meat preparations; of bovine animals, meat or meat offal, prepared or preserved (excluding livers and homogenised preparations)",1602
753,160290," Meat preparations; of meat, meat offal or the blood of any animal, n.e.c. in heading no. 1602",1602
754,160300," Extracts and juices; of meat, fish or crustaceans, molluscs or other aquatic invertebrates",1603
755,160411," Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced)",1604
756,160412," Fish preparations; herrings, prepared or preserved, whole or in pieces (but not minced)",1604
757,160413," Fish preparations; sardines, sardinella and brisling or sprats, prepared or preserved, whole or in pieces (but not minced)",1604
758,160414," Fish preparations; tunas, skipjack tuna and bonito (Sarda spp.), prepared or preserved, whole or in pieces (but not minced)",1604
759,160415," Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced)",1604
760,160416," Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced)",1604
761,160417," Fish preparations; eels, prepared or preserved, whole or in pieces (but not minced)",1604
762,160418," Fish preparations; shark fins, prepared or preserved, whole or in pieces (but not minced)",1604
763,160419," Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), n.e.c. in heading no. 1604",1604
764,160420," Fish preparations; fish minced or in forms n.e.c. in heading no. 1604, prepared or preserved",1604
765,160431, Fish preparations; caviar,1604
766,160432," Fish preparations; caviar substitutes, prepared from fish eggs",1604
767,160510," Crustacean preparations; crab, prepared or preserved",1605
768,160521," Crustacean preparations; shrimps and prawns, prepared or preserved, not in airtight containers",1605
769,160529," Crustacean preparations; shrimps and prawns, prepared or preserved, in airtight containers",1605
770,160530," Crustacean preparations; lobster, prepared or preserved",1605
771,160540," Crustacean preparations; other than crab, shrimps, prawns, and lobsters, prepared or preserved",1605
772,160551," Mollusc preparations; oysters, prepared or preserved",1605
773,160552," Mollusc preparations; scallops, including queen scallops, prepared or preserved",1605
774,160553," Mollusc preparations; mussels, prepared or preserved",1605
775,160554," Mollusc preparations; cuttle fish and squid, prepared or preserved",1605
776,160555," Mollusc preparations; octopus, prepared or preserved",1605
777,160556," Mollusc preparations; clams, cockles and arkshells, prepared or preserved",1605
778,160557," Mollusc preparations; abalone, prepared or preserved",1605
779,160558," Mollusc preparations; snails, other than sea snails, prepared or preserved",1605
780,160559," Mollusc preparations; n.e.c. in item no. 1605.5, preparations such as pastes, sausages, prepared meals and the like",1605
781,160561," Aquatic invertebrates; sea cucumbers, prepared or preserved",1605
782,160562," Aquatic invertebrates; sea urchins, prepared or preserved",1605
783,160563," Aquatic invertebrates; jellyfish, prepared or preserved",1605
784,160569," Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved",1605
785,170112," Sugars; beet sugar, raw, in solid form, not containing added flavouring or colouring matter",1701
786,170113," Sugars; cane sugar, raw, in solid form, as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",1701
787,170114," Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",1701
788,170191," Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter",1701
789,170199," Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter",1701
790,170211," Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",1702
791,170219," Sugars; lactose and lactose syrup, containing by weight less than 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",1702
792,170220," Sugars; maple sugar, chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter",1702
793,170230," Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",1702
794,170240," Sugars; glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar, the syrup not containing added flavouring or colouring matter",1702
795,170250," Sugars; fructose, chemically pure, in solid form",1702
796,170260," Sugars; fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar",1702
797,170290," Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",1702
798,170310," Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar",1703
799,170390," Sugars; molasses, from sugar beet, resulting from the extraction or refining of sugar",1703
800,170410," Sugar confectionery; chewing gum, whether or not sugar",1704
801,170490," Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",1704
802,180100," Cocoa beans; whole or broken, raw or roasted",1801
803,180200," Cocoa; shells, husks, skins and other cocoa waste",1802
804,180310," Cocoa; paste, not defatted",1803
805,180320," Cocoa; paste, wholly or partly defatted",1803
806,180400," Cocoa; butter, fat and oil",1804
807,180500," Cocoa; powder, not containing added sugar or other sweetening matter",1805
808,180610," Cocoa; powder, containing added sugar or other sweetening matter",1806
809,180620," Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",1806
810,180631," Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",1806
811,180632," Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",1806
812,180690, Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18,1806
813,190110," Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",1901
814,190120," Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",1901
815,190190," Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",1901
816,190211," Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",1902
817,190219," Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",1902
818,190220," Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",1902
819,190230," Food preparations; pasta (excluding stuffed), cooked or otherwise prepared",1902
820,190240, Food preparations; couscous,1902
821,190300," Food preparations; tapioca and substitutes thereof, prepared from starch in the form of flakes, grains, pearls, siftings or similar",1903
822,190410, Food preparations; obtained by the swelling or roasting of cereals or cereal products,1904
823,190420, Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,1904
824,190430," Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",1904
825,190490," Food preparations; cereal or cereal products (excluding maize), in grain form, pre",1904
826,190510," Food preparations; crispbread, whether or not containing cocoa",1905
827,190520," Food preparations; gingerbread and the like, whether or not containing cocoa",1905
828,190531," Food preparations; sweet biscuits, whether or not containing cocoa",1905
829,190532," Food preparations; waffles and wafers, whether or not containing cocoa",1905
830,190540," Food preparations; rusks, toasted bread and similar toasted products, whether or not containing cocoa",1905
831,190590," Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",1905
832,200110," Vegetable preparations; cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",2001
833,200190," Vegetable preparations; vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid (excluding cucumbers and gherkins)",2001
834,200210," Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",2002
835,200290," Vegetable preparations; tomatoes, (other than whole or in pieces), prepared or preserved otherwise than by vinegar or acetic acid",2002
836,200310," Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",2003
837,200390," Vegetable preparations; mushrooms and truffles, other than mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",2003
838,200410," Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",2004
839,200490," Vegetable preparations; vegetables and mixtures of vegetables (excluding potatoes), prepared or preserved otherwise than by vinegar or acetic acid, frozen",2004
840,200510," Vegetable preparations; homogenised vegetables, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
841,200520," Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
842,200540," Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
843,200551," Vegetable preparations; beans, shelled, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
844,200559," Vegetable preparations; beans, (not shelled), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
845,200560," Vegetable preparations; asparagus, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
846,200570," Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
847,200580," Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
848,200591," Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
849,200599," Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",2005
850,200600," Vegetables, fruit, nuts, fruit",2006
851,200710," Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised, cooked preparations, whether or not containing added sugar or other sweetening matter",2007
852,200791," Jams, jellies, marmalades, purees and pastes; of citrus fruit, being cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",2007
